Sex 0180               10 12 27.77 -01 39 27.2 20.17  0.60  195.8  3.9  0.27 0.09  0.43 0.19 0.455 1
Sex 0181               10 12 41.56 -01 31 57.1 18.46  1.12  221.6  1.8  0.34 0.04  0.41 0.09 0.999 1
Sex 0182               10 12 35.13 -01 39 40.2 19.11  0.93  228.9  5.5  0.29 0.05  0.39 0.09 0.998 1
Sex 0183               10 12 26.79 -01 45  5.1 19.68  1.10  256.8  3.2  0.21 0.11  1.11 0.06 0.000 1
Sex 0184               10 12 26.94 -01 44 31.7 19.23  0.97  215.4  4.8  0.28 0.04  0.14 0.10 0.997 1
Sex 0185               10 12 26.09 -01 43 31.1 19.95  0.84  222.2  1.1  0.37 0.02  0.41 0.05 0.998 1
Sex 0186               10 12 30.71 -01 42  7.5 19.80  0.97  226.0  0.8  0.36 0.03  0.47 0.05 0.993 1
Sex 0187               10 12 16.15 -01 45 48.1 17.65  1.29  221.0  0.4  0.43 0.01  0.38 0.02 0.998 1
Sex 0188               10 12 16.23 -01 44 45.4 18.12  1.09  210.0  0.8  0.29 0.01  0.29 0.02 0.992 1
Sex 0189               10 12 21.23 -01 42 46.0 17.81  0.88   22.7  0.4  0.41 0.01  0.94 0.01 0.000 1
Sex 0190               10 12 25.05 -01 42 31.2 19.24  1.03  252.4  2.3  0.32 0.02  0.27 0.06 0.799 1
Sex 0191               10 12 30.19 -01 40 48.5  0.00  0.00    7.8  1.2  0.33 0.03  0.47 0.06 0.000 0
Sex 0192               10 12 27.95 -01 37  4.3 19.15  0.60   40.3  4.9  0.22 0.05  0.25 0.11 0.000 1
Sex 0193               10 12 31.29 -01 35 58.5 18.60  0.83  -13.1  0.8  0.36 0.02  0.81 0.05 0.000 1
Sex 0194               10 12 10.70 -01 42 47.8 19.34  1.00  220.7  2.2  0.35 0.02  0.44 0.04 0.993 1
Sex 0195               10 12 25.28 -01 40 44.9 19.92  0.95  224.3  1.8  0.31 0.02  0.38 0.05 0.999 1
Sex 0196               10 12  6.04 -01 45 41.0 17.56  1.22   48.6  0.9  0.38 0.01  0.87 0.01 0.000 1
Sex 0197               10 12  6.84 -01 45 15.1  0.00  0.00  230.5  0.7  0.38 0.01  0.49 0.03 0.951 0
Sex 0198               10 12  6.70 -01 42 38.6 20.02 99.00  223.3  2.8  0.33 0.05  0.54 0.10 0.970 1
Sex 0199               10 12  5.64 -01 40 57.2 18.86  1.11  220.7  1.1  0.36 0.01  0.33 0.04 0.998 1
Sex 0200               10 12 22.84 -01 35 35.9 18.37  1.13  234.7  0.9  0.34 0.01  0.36 0.03 0.999 1
Sex 0201               10 12 26.12 -01 36 35.8 20.37  0.71  214.1  5.8  0.07 0.30  0.62 0.46 0.978 1
