17 20 43.37 +57 50 42.8 2453850.781   7.8 -296.8   1.6    0.1     3.1 6865  720  -0.1   2.5  3.4 1.0  -0.4   2.8 -1.79 0.55  -0.6   3.4
17 20 43.37 +57 50 42.8 2455331.743   0.8 -299.9   1.5    0.0     2.9 4856  307   0.6   3.4  1.6 0.8   1.1   4.2 -0.10 0.50   0.3   2.9
17 20 43.37 +57 50 42.8 2455590.988   4.6 -299.1   0.8   -0.0     3.0 4817  167   0.0   3.2  1.1 0.3   0.6   3.0 -1.72 0.21   0.0   2.9
17 20 43.37 +57 50 42.8 2455706.766   8.8 -298.0   0.6   -0.0     3.2 4904  107   0.1   3.1  1.6 0.3  -0.3   3.2 -1.75 0.14  -0.0   3.0
17 20 43.37 +57 50 42.8 2455706.844   9.1 -298.3   0.6   -0.0     3.0 5082  112   0.1   3.1  1.9 0.3  -0.1   3.1 -1.54 0.14  -0.0   3.1
17 20 43.37 +57 50 42.8 2455706.920   7.3 -298.4   0.6   -0.0     2.9 5016  123   0.2   3.1  1.3 0.3  -0.0   2.6 -1.63 0.15   0.1   3.0
17 20 43.37 +57 50 42.8 2455707.754   9.1 -298.2   0.6    0.1     3.3 5149  121   0.3   3.3  1.9 0.3  -0.1   3.3 -1.39 0.15   0.1   3.1
17 20 43.37 +57 50 42.8 2455708.932   5.8 -298.6   0.7    0.1     2.9 5059  145   0.4   3.5  1.3 0.4   0.3   2.7 -1.49 0.18   0.3   3.3
17 20 43.37 +57 50 42.8 2455710.761   6.1 -298.8   0.6   -0.1     3.1 4725  116  -0.1   3.2  1.2 0.3   0.1   2.8 -1.78 0.15   0.1   3.0
17 20 43.37 +57 50 42.8 2455712.874   6.4 -298.7   0.6    0.1     3.0 4958  124   0.2   3.2  1.4 0.3  -0.0   2.7 -1.63 0.15   0.1   3.1
17 23 29.63 +57 39 19.2 2453850.781   9.5 -201.8   0.5   -0.0     3.1 5302  132   0.2   3.1  2.7 0.2   0.0   3.1 -1.27 0.15   0.0   3.0
